path,distribution,family,util_bucket,n_tasks,U_total,dm_schedulable,edf_schedulable,edf_checked_points,edf_worst_violation,sim_horizon,sim_dm_missed_total,sim_edf_missed_total
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_40.csv,automotive-utilDist,automotive-perDist,0.20,5,0.21715,1,1,20,-8760,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_41.csv,automotive-utilDist,automotive-perDist,0.20,22,0.064271,1,1,2,-98400,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_42.csv,automotive-utilDist,automotive-perDist,0.20,10,0.44332,1,1,20,-5890,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_43.csv,automotive-utilDist,automotive-perDist,0.20,27,0.104356,1,1,4,-49860,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_44.csv,automotive-utilDist,automotive-perDist,0.20,16,0.080862,1,1,2,-98460,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_45.csv,automotive-utilDist,automotive-perDist,0.20,18,0.104513,1,1,2,-97300,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_46.csv,automotive-utilDist,automotive-perDist,0.20,12,0.12332,1,1,20,-9300,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_47.csv,automotive-utilDist,automotive-perDist,0.20,13,0.1508,1,1,12,-19270,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_48.csv,automotive-utilDist,automotive-perDist,0.20,25,0.449108,1,1,20,-7080,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_49.csv,automotive-utilDist,automotive-perDist,0.20,17,0.227369,1,1,2,-77950,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_5.csv,automotive-utilDist,automotive-perDist,0.20,14,0.117549,1,1,2,-96080,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_50.csv,automotive-utilDist,automotive-perDist,0.20,30,0.195299,1,1,20,-9620,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_51.csv,automotive-utilDist,automotive-perDist,0.20,18,0.19224,1,1,20,-8730,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_52.csv,automotive-utilDist,automotive-perDist,0.20,3,0.19745,1,1,20,-8040,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_53.csv,automotive-utilDist,automotive-perDist,0.20,24,0.23694,1,1,12,-19880,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_54.csv,automotive-utilDist,automotive-perDist,0.20,21,0.20728,1,1,20,-9900,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_55.csv,automotive-utilDist,automotive-perDist,0.20,17,0.192879,1,1,20,-8900,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_56.csv,automotive-utilDist,automotive-perDist,0.20,17,0.20979,1,1,4,-49650,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_57.csv,automotive-utilDist,automotive-perDist,0.20,11,0.204699,1,1,20,-8830,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_58.csv,automotive-utilDist,automotive-perDist,0.20,17,0.094464,1,1,4,-49280,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_59.csv,automotive-utilDist,automotive-perDist,0.20,18,0.207695,1,1,20,-9620,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_6.csv,automotive-utilDist,automotive-perDist,0.20,21,0.078487,1,1,2,-97170,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_60.csv,automotive-utilDist,automotive-perDist,0.20,12,0.211649,1,1,20,-9220,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_61.csv,automotive-utilDist,automotive-perDist,0.20,20,0.155513,1,1,12,-19230,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_62.csv,automotive-utilDist,automotive-perDist,0.20,9,0.18846,1,1,20,-8870,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_63.csv,automotive-utilDist,automotive-perDist,0.20,13,0.2081,1,1,20,-9410,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_64.csv,automotive-utilDist,automotive-perDist,0.20,19,0.16381,1,1,4,-45260,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_65.csv,automotive-utilDist,automotive-perDist,0.20,20,0.20604,1,1,20,-9600,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_66.csv,automotive-utilDist,automotive-perDist,0.20,16,0.3701,1,1,10,-14240,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_67.csv,automotive-utilDist,automotive-perDist,0.20,7,0.190965,1,1,20,-8670,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_68.csv,automotive-utilDist,automotive-perDist,0.20,7,0.16946,1,1,20,-8710,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_69.csv,automotive-utilDist,automotive-perDist,0.20,17,0.31414,1,1,20,-8040,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_7.csv,automotive-utilDist,automotive-perDist,0.20,17,0.444589,1,1,20,-6820,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_70.csv,automotive-utilDist,automotive-perDist,0.20,12,0.18718,1,1,20,-9120,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_71.csv,automotive-utilDist,automotive-perDist,0.20,5,0.21115,1,1,20,-8680,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_72.csv,automotive-utilDist,automotive-perDist,0.20,25,0.18525,1,1,4,-48340,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_73.csv,automotive-utilDist,automotive-perDist,0.20,11,0.2723,1,1,20,-8100,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_74.csv,automotive-utilDist,automotive-perDist,0.20,9,0.148239,1,1,12,-18320,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_75.csv,automotive-utilDist,automotive-perDist,0.20,10,0.17072,1,1,20,-8830,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_76.csv,automotive-utilDist,automotive-perDist,0.20,11,0.21303,1,1,20,-8910,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_77.csv,automotive-utilDist,automotive-perDist,0.20,9,0.11662,1,1,20,-9470,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_78.csv,automotive-utilDist,automotive-perDist,0.20,19,0.19238,1,1,20,-9510,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_79.csv,automotive-utilDist,automotive-perDist,0.20,13,0.291515,1,1,20,-8120,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_8.csv,automotive-utilDist,automotive-perDist,0.20,14,0.094981,1,1,2,-95920,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_80.csv,automotive-utilDist,automotive-perDist,0.20,8,0.11801,1,1,20,-9150,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_81.csv,automotive-utilDist,automotive-perDist,0.20,12,0.32118,1,1,20,-9110,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_82.csv,automotive-utilDist,automotive-perDist,0.20,12,0.129294,1,1,4,-47340,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_83.csv,automotive-utilDist,automotive-perDist,0.20,4,0.1925,1,1,20,-8670,300000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_84.csv,automotive-utilDist,automotive-perDist,0.20,23,0.124139,1,1,4,-48100,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_85.csv,automotive-utilDist,automotive-perDist,0.20,7,0.25392,1,1,20,-8100,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_86.csv,automotive-utilDist,automotive-perDist,0.20,14,0.11707,1,1,20,-9730,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_87.csv,automotive-utilDist,automotive-perDist,0.20,13,0.187197,1,1,10,-18080,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_88.csv,automotive-utilDist,automotive-perDist,0.20,10,0.21138,1,1,20,-8960,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_89.csv,automotive-utilDist,automotive-perDist,0.20,13,0.144668,1,1,20,-9090,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_9.csv,automotive-utilDist,automotive-perDist,0.20,18,0.103169,1,1,20,-9780,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_90.csv,automotive-utilDist,automotive-perDist,0.20,17,0.192858,1,1,20,-8940,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_91.csv,automotive-utilDist,automotive-perDist,0.20,14,0.140245,1,1,4,-47570,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_92.csv,automotive-utilDist,automotive-perDist,0.20,9,0.18207,1,1,20,-9130,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_93.csv,automotive-utilDist,automotive-perDist,0.20,5,0.20214,1,1,20,-8870,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_94.csv,automotive-utilDist,automotive-perDist,0.20,15,0.23695,1,1,10,-18960,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_95.csv,automotive-utilDist,automotive-perDist,0.20,16,0.091824,1,1,2,-96460,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_96.csv,automotive-utilDist,automotive-perDist,0.20,16,0.33289,1,1,20,-7450,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_97.csv,automotive-utilDist,automotive-perDist,0.20,17,0.260258,1,1,20,-8770,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_98.csv,automotive-utilDist,automotive-perDist,0.20,17,0.19611,1,1,20,-9090,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.20-util/tasksets/automotive_99.csv,automotive-utilDist,automotive-perDist,0.20,10,0.167865,1,1,4,-44770,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_0.csv,automotive-utilDist,automotive-perDist,0.30,15,0.36221,1,1,20,-8120,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_1.csv,automotive-utilDist,automotive-perDist,0.30,17,0.31631,1,1,20,-8270,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_10.csv,automotive-utilDist,automotive-perDist,0.30,13,0.281679,1,1,20,-8850,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_11.csv,automotive-utilDist,automotive-perDist,0.30,30,0.2912,1,1,20,-8710,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_12.csv,automotive-utilDist,automotive-perDist,0.30,23,0.329583,1,1,20,-8500,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_13.csv,automotive-utilDist,automotive-perDist,0.30,20,0.316458,1,1,20,-9070,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_14.csv,automotive-utilDist,automotive-perDist,0.30,34,0.26825,1,1,20,-8800,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_15.csv,automotive-utilDist,automotive-perDist,0.30,26,0.37743,1,1,10,-17820,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_16.csv,automotive-utilDist,automotive-perDist,0.30,21,0.35077,1,1,20,-8700,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_17.csv,automotive-utilDist,automotive-perDist,0.30,8,0.320768,1,1,20,-7790,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_18.csv,automotive-utilDist,automotive-perDist,0.30,21,0.277657,1,1,20,-8370,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_19.csv,automotive-utilDist,automotive-perDist,0.30,21,0.860944,1,1,20,-3970,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_2.csv,automotive-utilDist,automotive-perDist,0.30,24,0.276008,1,1,20,-9120,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_20.csv,automotive-utilDist,automotive-perDist,0.30,21,0.292179,1,1,20,-8780,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_21.csv,automotive-utilDist,automotive-perDist,0.30,22,0.204229,1,1,4,-46940,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_22.csv,automotive-utilDist,automotive-perDist,0.30,20,0.37926,1,1,20,-8230,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_23.csv,automotive-utilDist,automotive-perDist,0.30,26,0.099232,1,1,2,-96980,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_24.csv,automotive-utilDist,automotive-perDist,0.30,17,0.32502,1,1,20,-8480,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_25.csv,automotive-utilDist,automotive-perDist,0.30,17,0.3538,1,1,12,-19220,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_26.csv,automotive-utilDist,automotive-perDist,0.30,13,0.438483,1,1,20,-6120,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_27.csv,automotive-utilDist,automotive-perDist,0.30,17,0.33671,1,1,20,-7780,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_28.csv,automotive-utilDist,automotive-perDist,0.30,14,0.32972,1,1,20,-7420,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_29.csv,automotive-utilDist,automotive-perDist,0.30,7,0.50375,1,1,20,-5380,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_3.csv,automotive-utilDist,automotive-perDist,0.30,34,0.311699,1,1,2,-71301,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_30.csv,automotive-utilDist,automotive-perDist,0.30,19,0.254379,1,1,20,-8700,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_31.csv,automotive-utilDist,automotive-perDist,0.30,32,0.190014,1,1,12,-19400,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_32.csv,automotive-utilDist,automotive-perDist,0.30,29,0.371885,1,1,20,-8890,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_33.csv,automotive-utilDist,automotive-perDist,0.30,14,0.26263,1,1,20,-8780,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_34.csv,automotive-utilDist,automotive-perDist,0.30,26,0.296345,1,1,20,-8570,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_35.csv,automotive-utilDist,automotive-perDist,0.30,24,0.28383,1,1,2,-73901,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_36.csv,automotive-utilDist,automotive-perDist,0.30,21,0.301038,1,1,20,-8820,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_37.csv,automotive-utilDist,automotive-perDist,0.30,14,0.4161,1,1,20,-7450,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_38.csv,automotive-utilDist,automotive-perDist,0.30,23,0.154585,1,1,12,-19710,500000,0,0
data/output/automotive-utilDist/automotive-perDist/1-core/25-task/0-jitter/0.30-util/tasksets/automotive_39.csv,automotive-utilDist,automotive-perDist,0.30,28,0.150181,1,1,20,-9770,500000,0,0
